Test.ID,Valve.ID,Valve.Rev,Fluid,Time.Between.Actuations_hr,Plunger.Age,Coil.Age,Voltage,Seal.Type,Seal.Age,Response.Time_ms
STOT047,NV023,New,A,192,New,New,30,A,New,11.2
STOT048,NV024,New,D,192,New,New,30,A,New,10.4
STOT048,NV024,New,D,192,New,New,30,A,New,10.8
STOT048,NV024,New,D,192,New,New,30,A,New,11.8
STOT048,NV024,New,D,192,New,New,30,A,New,11.2
STOT048,NV024,New,D,192,New,New,30,A,New,12.2
STOT048,NV024,New,D,192,New,New,30,A,New,12.8
STOT048,NV024,New,D,192,New,New,30,A,New,13.2
STOT048,NV024,New,D,192,New,New,30,A,New,13.2
STOT048,NV024,New,D,192,New,New,30,A,New,14
STOT048,NV024,New,D,192,New,New,30,A,New,13.6
STOT048,NV024,New,D,192,New,New,30,A,New,12.4
STOT048,NV024,New,D,192,New,New,30,A,New,13.6
STOT048,NV024,New,D,192,New,New,30,A,New,14
STOT048,NV024,New,D,192,New,New,30,A,New,12.8
STOT048,NV024,New,D,192,New,New,30,A,New,13.6
STOT048,NV024,New,D,192,New,New,30,A,New,12.4
STOT048,NV024,New,D,192,New,New,30,A,New,11.8
STOT048,NV024,New,D,192,New,New,30,A,New,10.6
STOT048,NV024,New,D,192,New,New,30,A,New,10.8
STOT048,NV024,New,D,192,New,New,30,A,New,11.2
STOT048,NV024,New,D,192,New,New,30,A,New,12.4
STOT048,NV024,New,D,192,New,New,30,A,New,13.2
STOT048,NV024,New,D,192,New,New,30,A,New,13.2
STOT048,NV024,New,D,192,New,New,30,A,New,12.8
STOT048,NV024,New,D,192,New,New,30,A,New,12
STOT048,NV024,New,D,192,New,New,30,A,New,12.8
STOT048,NV024,New,D,192,New,New,30,A,New,13.6
STOT048,NV024,New,D,192,New,New,30,A,New,13.6
STOT048,NV024,New,D,192,New,New,30,A,New,12.8
STOT049,NV025,New,B,192,New,New,30,A,New,15.2
STOT049,NV025,New,B,192,New,New,30,A,New,9.2
STOT049,NV025,New,B,192,New,New,30,A,New,9.6
STOT049,NV025,New,B,192,New,New,30,A,New,9.6
STOT049,NV025,New,B,192,New,New,30,A,New,9.4
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT049,NV025,New,B,192,New,New,30,A,New,9.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT049,NV025,New,B,192,New,New,30,A,New,10.4
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT049,NV025,New,B,192,New,New,30,A,New,10.6
STOT049,NV025,New,B,192,New,New,30,A,New,9.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.6
STOT049,NV025,New,B,192,New,New,30,A,New,11.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT049,NV025,New,B,192,New,New,30,A,New,11.6
STOT049,NV025,New,B,192,New,New,30,A,New,11.2
STOT049,NV025,New,B,192,New,New,30,A,New,10.6
STOT049,NV025,New,B,192,New,New,30,A,New,11.6
STOT049,NV025,New,B,192,New,New,30,A,New,11
STOT049,NV025,New,B,192,New,New,30,A,New,10
STOT049,NV025,New,B,192,New,New,30,A,New,11.2
STOT049,NV025,New,B,192,New,New,30,A,New,9.6
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT049,NV025,New,B,192,New,New,30,A,New,11
STOT049,NV025,New,B,192,New,New,30,A,New,10
STOT049,NV025,New,B,192,New,New,30,A,New,11.2
STOT049,NV025,New,B,192,New,New,30,A,New,10.8
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,6.8
STOT050,T1,Old,E,24,Old,Old,30,B,New,7
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.6
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.8
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.6
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.6
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.6
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.4
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7.2
STOT050,T1,Old,E,24,Old,Old,30,B,New,7
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.2
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.2
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.2
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.2
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.8
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.4
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT051,T1,Old,E,0,Old,Old,30,B,New,6.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,6.8
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.6
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.2
STOT052,T1,Old,E,0,Old,Old,30,A,New,7.4
STOT052,T1,Old,E,0,Old,Old,30,A,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.6
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.4
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.4
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.6
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.4
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.6
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT053,T1,Old,E,72,Old,Old,30,B,New,7.2
STOT053,T1,Old,E,72,Old,Old,30,B,New,6.8
STOT053,T1,Old,E,72,Old,Old,30,B,New,7
STOT054,NV001,New,F,24,New,New,30,A,New,7.8
STOT054,NV001,New,F,24,New,New,30,A,New,7.8
STOT054,NV001,New,F,24,New,New,30,A,New,9
STOT054,NV001,New,F,24,New,New,30,A,New,9.2
STOT054,NV001,New,F,24,New,New,30,A,New,8.2
STOT054,NV001,New,F,24,New,New,30,A,New,9.8
STOT054,NV001,New,F,24,New,New,30,A,New,9
STOT054,NV001,New,F,24,New,New,30,A,New,7.6
STOT054,NV001,New,F,24,New,New,30,A,New,9
STOT054,NV001,New,F,24,New,New,30,A,New,9.4
STOT054,NV001,New,F,24,New,New,30,A,New,9.8
STOT054,NV001,New,F,24,New,New,30,A,New,9.4
STOT054,NV001,New,F,24,New,New,30,A,New,8
STOT054,NV001,New,F,24,New,New,30,A,New,8.4
STOT054,NV001,New,F,24,New,New,30,A,New,9.4
STOT054,NV001,New,F,24,New,New,30,A,New,9.4
STOT054,NV001,New,F,24,New,New,30,A,New,8.8
STOT054,NV001,New,F,24,New,New,30,A,New,8.6
STOT054,NV001,New,F,24,New,New,30,A,New,9.2
STOT054,NV001,New,F,24,New,New,30,A,New,9.2
STOT055,NV002,New,F,24,New,New,30,A,New,8.2
STOT055,NV002,New,F,24,New,New,30,A,New,9.2
STOT055,NV002,New,F,24,New,New,30,A,New,8.4
STOT055,NV002,New,F,24,New,New,30,A,New,7.8
STOT055,NV002,New,F,24,New,New,30,A,New,8.4
STOT055,NV002,New,F,24,New,New,30,A,New,9.4
STOT055,NV002,New,F,24,New,New,30,A,New,9.2
STOT055,NV002,New,F,24,New,New,30,A,New,7
STOT055,NV002,New,F,24,New,New,30,A,New,9.4
STOT055,NV002,New,F,24,New,New,30,A,New,9
STOT055,NV002,New,F,24,New,New,30,A,New,9.8
STOT055,NV002,New,F,24,New,New,30,A,New,10.2
STOT055,NV002,New,F,24,New,New,30,A,New,9.4
STOT055,NV002,New,F,24,New,New,30,A,New,10.2
STOT055,NV002,New,F,24,New,New,30,A,New,9
STOT055,NV002,New,F,24,New,New,30,A,New,7.6
STOT055,NV002,New,F,24,New,New,30,A,New,10
STOT055,NV002,New,F,24,New,New,30,A,New,11
STOT055,NV002,New,F,24,New,New,30,A,New,7.4
STOT055,NV002,New,F,24,New,New,30,A,New,9.8
STOT056,NV003,New,F,24,New,New,30,A,New,6.6
STOT056,NV003,New,F,24,New,New,30,A,New,7.2
STOT056,NV003,New,F,24,New,New,30,A,New,6.8
STOT056,NV003,New,F,24,New,New,30,A,New,5.6
STOT056,NV003,New,F,24,New,New,30,A,New,7.4
STOT056,NV003,New,F,24,New,New,30,A,New,7.4
STOT056,NV003,New,F,24,New,New,30,A,New,7.6
STOT056,NV003,New,F,24,New,New,30,A,New,7.2
STOT056,NV003,New,F,24,New,New,30,A,New,6.4
STOT056,NV003,New,F,24,New,New,30,A,New,8
STOT056,NV003,New,F,24,New,New,30,A,New,7.4
STOT056,NV003,New,F,24,New,New,30,A,New,6.6
STOT056,NV003,New,F,24,New,New,30,A,New,8.8
STOT056,NV003,New,F,24,New,New,30,A,New,6.8
STOT056,NV003,New,F,24,New,New,30,A,New,7.2
STOT056,NV003,New,F,24,New,New,30,A,New,7.2
STOT056,NV003,New,F,24,New,New,30,A,New,7.2
STOT056,NV003,New,F,24,New,New,30,A,New,6.8
STOT056,NV003,New,F,24,New,New,30,A,New,7.4
STOT056,NV003,New,F,24,New,New,30,A,New,8.6
STOT057,NV004,New,F,24,New,New,30,A,New,7
STOT057,NV004,New,F,24,New,New,30,A,New,8.8
STOT057,NV004,New,F,24,New,New,30,A,New,7.8
STOT057,NV004,New,F,24,New,New,30,A,New,8.8
STOT057,NV004,New,F,24,New,New,30,A,New,10
STOT057,NV004,New,F,24,New,New,30,A,New,7
STOT057,NV004,New,F,24,New,New,30,A,New,7.4
STOT057,NV004,New,F,24,New,New,30,A,New,6.8
STOT057,NV004,New,F,24,New,New,30,A,New,7.6
STOT057,NV004,New,F,24,New,New,30,A,New,4
STOT057,NV004,New,F,24,New,New,30,A,New,7.2
STOT057,NV004,New,F,24,New,New,30,A,New,5.6
STOT057,NV004,New,F,24,New,New,30,A,New,9.8
STOT057,NV004,New,F,24,New,New,30,A,New,7.2
STOT057,NV004,New,F,24,New,New,30,A,New,5.6
STOT057,NV004,New,F,24,New,New,30,A,New,9.8
STOT057,NV004,New,F,24,New,New,30,A,New,6.4
STOT057,NV004,New,F,24,New,New,30,A,New,9.4
STOT057,NV004,New,F,24,New,New,30,A,New,6.4
STOT057,NV004,New,F,24,New,New,30,A,New,9.2
STOT058,NV005,New,F,24,New,New,30,A,New,8
STOT058,NV005,New,F,24,New,New,30,A,New,6.4
STOT058,NV005,New,F,24,New,New,30,A,New,9
STOT058,NV005,New,F,24,New,New,30,A,New,7.8
STOT058,NV005,New,F,24,New,New,30,A,New,9.4
STOT058,NV005,New,F,24,New,New,30,A,New,5.6
STOT058,NV005,New,F,24,New,New,30,A,New,7.2
STOT058,NV005,New,F,24,New,New,30,A,New,8
STOT058,NV005,New,F,24,New,New,30,A,New,8.8
STOT058,NV005,New,F,24,New,New,30,A,New,7.4
STOT058,NV005,New,F,24,New,New,30,A,New,8.2
STOT058,NV005,New,F,24,New,New,30,A,New,7
STOT058,NV005,New,F,24,New,New,30,A,New,5.6
STOT058,NV005,New,F,24,New,New,30,A,New,8.2
STOT058,NV005,New,F,24,New,New,30,A,New,7.4
STOT058,NV005,New,F,24,New,New,30,A,New,6.8
STOT058,NV005,New,F,24,New,New,30,A,New,6
STOT058,NV005,New,F,24,New,New,30,A,New,7
STOT058,NV005,New,F,24,New,New,30,A,New,8.4
STOT058,NV005,New,F,24,New,New,30,A,New,10
STOT059,NV006,New,F,24,New,New,30,A,New,7.2
STOT059,NV006,New,F,24,New,New,30,A,New,7.4
STOT059,NV006,New,F,24,New,New,30,A,New,7.4
STOT059,NV006,New,F,24,New,New,30,A,New,8
STOT059,NV006,New,F,24,New,New,30,A,New,8.8
STOT059,NV006,New,F,24,New,New,30,A,New,6.8
STOT059,NV006,New,F,24,New,New,30,A,New,8.4
STOT059,NV006,New,F,24,New,New,30,A,New,8.8
STOT059,NV006,New,F,24,New,New,30,A,New,6
STOT059,NV006,New,F,24,New,New,30,A,New,6.8
STOT059,NV006,New,F,24,New,New,30,A,New,9.2
STOT059,NV006,New,F,24,New,New,30,A,New,9.2
STOT059,NV006,New,F,24,New,New,30,A,New,7.2
STOT059,NV006,New,F,24,New,New,30,A,New,9.2
STOT059,NV006,New,F,24,New,New,30,A,New,8
STOT059,NV006,New,F,24,New,New,30,A,New,7
STOT059,NV006,New,F,24,New,New,30,A,New,7.8
STOT059,NV006,New,F,24,New,New,30,A,New,9.4
STOT059,NV006,New,F,24,New,New,30,A,New,8.8
STOT059,NV006,New,F,24,New,New,30,A,New,9
STOT060,NV007,New,F,24,New,New,30,A,New,7.2
STOT060,NV007,New,F,24,New,New,30,A,New,6.8
STOT060,NV007,New,F,24,New,New,30,A,New,8.4
STOT060,NV007,New,F,24,New,New,30,A,New,6.8
STOT060,NV007,New,F,24,New,New,30,A,New,7.4
STOT060,NV007,New,F,24,New,New,30,A,New,8.6
STOT060,NV007,New,F,24,New,New,30,A,New,7.6
STOT060,NV007,New,F,24,New,New,30,A,New,6.4
STOT060,NV007,New,F,24,New,New,30,A,New,8.2
STOT060,NV007,New,F,24,New,New,30,A,New,6.6
STOT060,NV007,New,F,24,New,New,30,A,New,7.2
STOT060,NV007,New,F,24,New,New,30,A,New,6.4
STOT060,NV007,New,F,24,New,New,30,A,New,7
STOT060,NV007,New,F,24,New,New,30,A,New,7.4
STOT060,NV007,New,F,24,New,New,30,A,New,7.6
STOT060,NV007,New,F,24,New,New,30,A,New,8.2
STOT060,NV007,New,F,24,New,New,30,A,New,7.4
STOT060,NV007,New,F,24,New,New,30,A,New,6.8
STOT060,NV007,New,F,24,New,New,30,A,New,7.8
STOT060,NV007,New,F,24,New,New,30,A,New,6.8
STOT061,NV008,New,F,24,New,New,30,A,New,7.8
STOT061,NV008,New,F,24,New,New,30,A,New,6.2
STOT061,NV008,New,F,24,New,New,30,A,New,6.8
STOT061,NV008,New,F,24,New,New,30,A,New,8.6
STOT061,NV008,New,F,24,New,New,30,A,New,7.2
STOT061,NV008,New,F,24,New,New,30,A,New,7.4
STOT061,NV008,New,F,24,New,New,30,A,New,7.4
STOT061,NV008,New,F,24,New,New,30,A,New,7.2
STOT061,NV008,New,F,24,New,New,30,A,New,9.8
STOT061,NV008,New,F,24,New,New,30,A,New,7.4
STOT061,NV008,New,F,24,New,New,30,A,New,7.2
STOT061,NV008,New,F,24,New,New,30,A,New,7.4
STOT061,NV008,New,F,24,New,New,30,A,New,10
STOT061,NV008,New,F,24,New,New,30,A,New,8.4
STOT061,NV008,New,F,24,New,New,30,A,New,7.2
STOT061,NV008,New,F,24,New,New,30,A,New,7.4
STOT061,NV008,New,F,24,New,New,30,A,New,6.8
STOT061,NV008,New,F,24,New,New,30,A,New,6.6
STOT061,NV008,New,F,24,New,New,30,A,New,9.8
STOT061,NV008,New,F,24,New,New,30,A,New,7.8
STOT062,NV009,New,F,24,New,New,30,A,New,6
STOT062,NV009,New,F,24,New,New,30,A,New,7
STOT062,NV009,New,F,24,New,New,30,A,New,7.4
STOT062,NV009,New,F,24,New,New,30,A,New,7.6
STOT062,NV009,New,F,24,New,New,30,A,New,6.8
STOT062,NV009,New,F,24,New,New,30,A,New,9.4
STOT062,NV009,New,F,24,New,New,30,A,New,5.6
STOT062,NV009,New,F,24,New,New,30,A,New,9.4
STOT062,NV009,New,F,24,New,New,30,A,New,9.4
STOT062,NV009,New,F,24,New,New,30,A,New,8.6
STOT062,NV009,New,F,24,New,New,30,A,New,8
STOT062,NV009,New,F,24,New,New,30,A,New,7
STOT062,NV009,New,F,24,New,New,30,A,New,5.6
STOT062,NV009,New,F,24,New,New,30,A,New,5.8
STOT062,NV009,New,F,24,New,New,30,A,New,7.8
STOT062,NV009,New,F,24,New,New,30,A,New,7.2
STOT062,NV009,New,F,24,New,New,30,A,New,7
STOT062,NV009,New,F,24,New,New,30,A,New,7.2
STOT062,NV009,New,F,24,New,New,30,A,New,6.8
STOT062,NV009,New,F,24,New,New,30,A,New,6.8
STOT063,NV010,New,F,24,New,New,30,A,New,6.6
STOT063,NV010,New,F,24,New,New,30,A,New,8
STOT063,NV010,New,F,24,New,New,30,A,New,8.8
STOT063,NV010,New,F,24,New,New,30,A,New,8
STOT063,NV010,New,F,24,New,New,30,A,New,7.8
STOT063,NV010,New,F,24,New,New,30,A,New,4.8
STOT063,NV010,New,F,24,New,New,30,A,New,6.8
STOT063,NV010,New,F,24,New,New,30,A,New,8.6
STOT063,NV010,New,F,24,New,New,30,A,New,7.8
STOT063,NV010,New,F,24,New,New,30,A,New,8.6
STOT063,NV010,New,F,24,New,New,30,A,New,7.6
STOT063,NV010,New,F,24,New,New,30,A,New,7.6
STOT063,NV010,New,F,24,New,New,30,A,New,6.6
STOT063,NV010,New,F,24,New,New,30,A,New,8
STOT063,NV010,New,F,24,New,New,30,A,New,7
STOT063,NV010,New,F,24,New,New,30,A,New,8
STOT063,NV010,New,F,24,New,New,30,A,New,8.6
STOT063,NV010,New,F,24,New,New,30,A,New,8.4
STOT063,NV010,New,F,24,New,New,30,A,New,8.4
STOT063,NV010,New,F,24,New,New,30,A,New,7.6
STOT064,P39A,Old,F,24,New,New,30,A,New,7.8
STOT064,P39A,Old,F,24,New,New,30,A,New,7
STOT064,P39A,Old,F,24,New,New,30,A,New,8.2
STOT064,P39A,Old,F,24,New,New,30,A,New,6.2
STOT064,P39A,Old,F,24,New,New,30,A,New,8.4
STOT064,P39A,Old,F,24,New,New,30,A,New,7.2
STOT064,P39A,Old,F,24,New,New,30,A,New,8.4
STOT064,P39A,Old,F,24,New,New,30,A,New,6.8
STOT064,P39A,Old,F,24,New,New,30,A,New,8
STOT064,P39A,Old,F,24,New,New,30,A,New,7
STOT064,P39A,Old,F,24,New,New,30,A,New,8.4
STOT064,P39A,Old,F,24,New,New,30,A,New,7.4
STOT064,P39A,Old,F,24,New,New,30,A,New,8
STOT064,P39A,Old,F,24,New,New,30,A,New,7.6
STOT064,P39A,Old,F,24,New,New,30,A,New,8.2
STOT064,P39A,Old,F,24,New,New,30,A,New,6.6
STOT064,P39A,Old,F,24,New,New,30,A,New,8.4
STOT064,P39A,Old,F,24,New,New,30,A,New,8.2
STOT064,P39A,Old,F,24,New,New,30,A,New,7.4
STOT064,P39A,Old,F,24,New,New,30,A,New,8.4
STOT065,P39B,Old,F,24,New,New,30,A,New,6.4
STOT065,P39B,Old,F,24,New,New,30,A,New,7.8
STOT065,P39B,Old,F,24,New,New,30,A,New,7.4
STOT065,P39B,Old,F,24,New,New,30,A,New,8.6
STOT065,P39B,Old,F,24,New,New,30,A,New,8
STOT065,P39B,Old,F,24,New,New,30,A,New,8.4
STOT065,P39B,Old,F,24,New,New,30,A,New,6.8
STOT065,P39B,Old,F,24,New,New,30,A,New,8
STOT065,P39B,Old,F,24,New,New,30,A,New,8
STOT065,P39B,Old,F,24,New,New,30,A,New,7
STOT065,P39B,Old,F,24,New,New,30,A,New,7.8
STOT065,P39B,Old,F,24,New,New,30,A,New,8.2
STOT065,P39B,Old,F,24,New,New,30,A,New,7.8
STOT065,P39B,Old,F,24,New,New,30,A,New,5.2
STOT065,P39B,Old,F,24,New,New,30,A,New,8.6
STOT065,P39B,Old,F,24,New,New,30,A,New,7.8
STOT065,P39B,Old,F,24,New,New,30,A,New,8.2
STOT065,P39B,Old,F,24,New,New,30,A,New,8.2
STOT065,P39B,Old,F,24,New,New,30,A,New,6
STOT065,P39B,Old,F,24,New,New,30,A,New,8.8
STOT066,P40A,Old,F,24,New,New,30,A,New,6.2
STOT066,P40A,Old,F,24,New,New,30,A,New,6.4
STOT066,P40A,Old,F,24,New,New,30,A,New,8.4
STOT066,P40A,Old,F,24,New,New,30,A,New,7
STOT066,P40A,Old,F,24,New,New,30,A,New,10.2
STOT066,P40A,Old,F,24,New,New,30,A,New,7.8
STOT066,P40A,Old,F,24,New,New,30,A,New,7
STOT066,P40A,Old,F,24,New,New,30,A,New,7.4
STOT066,P40A,Old,F,24,New,New,30,A,New,7.8
STOT066,P40A,Old,F,24,New,New,30,A,New,7.6
STOT066,P40A,Old,F,24,New,New,30,A,New,10.4
STOT066,P40A,Old,F,24,New,New,30,A,New,9.4
STOT066,P40A,Old,F,24,New,New,30,A,New,7.4
STOT066,P40A,Old,F,24,New,New,30,A,New,7.4
STOT066,P40A,Old,F,24,New,New,30,A,New,8.2
STOT066,P40A,Old,F,24,New,New,30,A,New,5
STOT066,P40A,Old,F,24,New,New,30,A,New,6.6
STOT066,P40A,Old,F,24,New,New,30,A,New,5.8
STOT066,P40A,Old,F,24,New,New,30,A,New,7.4
STOT066,P40A,Old,F,24,New,New,30,A,New,7.4
STOT067,P40B,Old,F,24,New,New,30,A,New,8
STOT067,P40B,Old,F,24,New,New,30,A,New,6.8
STOT067,P40B,Old,F,24,New,New,30,A,New,7.6
STOT067,P40B,Old,F,24,New,New,30,A,New,6.8
STOT067,P40B,Old,F,24,New,New,30,A,New,9.6
STOT067,P40B,Old,F,24,New,New,30,A,New,6.6
STOT067,P40B,Old,F,24,New,New,30,A,New,7.4
STOT067,P40B,Old,F,24,New,New,30,A,New,7.2
STOT067,P40B,Old,F,24,New,New,30,A,New,7.2
STOT067,P40B,Old,F,24,New,New,30,A,New,10
STOT067,P40B,Old,F,24,New,New,30,A,New,7.4
STOT067,P40B,Old,F,24,New,New,30,A,New,8.2
STOT067,P40B,Old,F,24,New,New,30,A,New,6.4
STOT067,P40B,Old,F,24,New,New,30,A,New,9.6
STOT067,P40B,Old,F,24,New,New,30,A,New,7.6
STOT067,P40B,Old,F,24,New,New,30,A,New,7.6
STOT067,P40B,Old,F,24,New,New,30,A,New,5.8
STOT067,P40B,Old,F,24,New,New,30,A,New,9.8
STOT067,P40B,Old,F,24,New,New,30,A,New,7.6
STOT067,P40B,Old,F,24,New,New,30,A,New,6.4
STOT068,P41A,Old,F,24,New,New,30,A,New,8.6
STOT068,P41A,Old,F,24,New,New,30,A,New,7
STOT068,P41A,Old,F,24,New,New,30,A,New,7
STOT068,P41A,Old,F,24,New,New,30,A,New,9.8
STOT068,P41A,Old,F,24,New,New,30,A,New,9.8
STOT068,P41A,Old,F,24,New,New,30,A,New,10
STOT068,P41A,Old,F,24,New,New,30,A,New,8.6
STOT068,P41A,Old,F,24,New,New,30,A,New,9
STOT068,P41A,Old,F,24,New,New,30,A,New,7
STOT068,P41A,Old,F,24,New,New,30,A,New,10.8
STOT068,P41A,Old,F,24,New,New,30,A,New,8.2
STOT068,P41A,Old,F,24,New,New,30,A,New,7.6
STOT068,P41A,Old,F,24,New,New,30,A,New,7.4
STOT068,P41A,Old,F,24,New,New,30,A,New,8.4
